rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
3,I would rate the product 5 stars and the seller only 1.,"I have the cassette version of this and I absolutely LOVE it, BUT this item was misrepresented by the seller.  It specifically states that it is disc 1 and 2, but only disc 2 was included.  It's a bummer that there's no way to rate the product separate from the seller.",[],B003KWKV1S,B003KWKV1S,AGSQLO6KSHVRT6W3TEA6PT53OPHQ,1427527415000,2,TRUE,2015
3,Three Stars,As is in the picture.,[],B003ZN7LBU,B003ZN7LBU,AETOABP7JHAVFNBFJYZCR7BY3FMQ,1443810936000,0,TRUE,2015
3,Small Quantity,I am not sure I could make this extend to 500 people.  I would say more like 250.,[],B00HQODNF2,B00HQODNF2,AGGDMDE27RFUKRGFWOGMGCXEF3HQ,1425922822000,0,TRUE,2015
3,Three Stars,Only had one song I really liked.,[],B0148RHV84,B0148RHV84,AE7VBJSHZPI2Y3NR2CBN6LFD3QJA,1447365742000,1,TRUE,2015
3,Poor recording. Very difficult to hear the guitar work ...,Poor recording. Very difficult to hear the guitar work on many tracks. There are other collections out there that are much better. Not worth the money.,[],B004WLKSL4,B004WLKSL4,AGM2ODS6PRCNJ46SEQWZUHGRORTQ,1420222077000,0,TRUE,2015
3,"Light, radio friendly rock music.","I bought this out of nostalgia. My brother was friends with a couple of the guys in the band and I had lost my copy of their CD years ago. The music is solid but not exceptional. The singer is quite bland and is the weakest link of the unit but its still a fairly enjoyable CD that would appeal to fans of lighter, radio-friendly rock music.",[],B00064W9C2,B00064W9C2,AGJ3EXHD7WKFVKREJXOAMNRNXRBQ,1427688416000,0,TRUE,2015
3,but still a funny,"Looking for more music, but still a funny CD",[],B0002CERXW,B0002CERXW,AE6HZHRW5K2GQLS5VJJFISRIXXNA,1437844986000,0,TRUE,2015
3,Sound quality poor,"You'll enjoy this for reasons of nostalgia.  Unfortunately, I've been accustomed to a sound quality which wasn't available in the '30's and early '40's so I was disappointed in the recording. . . But that's me. . . Funny, but when I was listening to Bing sing his songs on our big wooden AM radio, I never heard a sound quality that was anything but perfect!!!  But I was a child then and judgement just wasn't awakened in my little brain.",[],B000FBFZRC,B000FBFZRC,AGJM2TOAVTHXUVYUJ3SAPPDJTNLQ,1436799963000,0,TRUE,2015
3,Three Stars,Hardly listened to these CDs because of all the tv channel radio stations now available.,[],5557400583,5557400583,AGXO4T4JU7DAA7ELSI433PJ6L6NA,1444511451000,0,TRUE,2015
3,Zeppelin,Advertised as full concert but wasn't,[],B008DK8I3U,B008DK8I3U,AGL6XAJFOCGYLZYH3RODACZXPFAQ,1444151472000,0,TRUE,2015
3,This Side of Heaven is the best song,"I bought this for one song, I really liked it when I heard it on the radio.  I have looked for years for the song.  I finally found it, ordered the CD and except for that ONE song it is really not that great.  Sorry Bridget.  This Side Of Heaven is still my favorite, the others just don't meet up to its' standards.",[],B000LWFREQ,B000LWFREQ,AHKITQIGC4OII2MZHUE3YLY3WFYA,1429489219000,0,TRUE,2015
3,Not as advertised.,"I am a Van Morrison fan, but I gave this a three star. I have not listened to it yet by it is not Live in Essen, 1982. It is &#34;This is Van Morrison&#34; Recorded Live somewhere in California September 19, 1971.",[],B0000300DP,B0000300DP,AFSHXLOFFZPFUZVRFO6VLRMBCRXQ,1447011250000,0,TRUE,2015
3,Three Stars,This was given as a gift and I have no feedback.,[],B00004SDKF,B00004SDKF,AFMI6XN4FNLV66EUTPHP34TIMWWA,1420145136000,0,TRUE,2015
3,"Good voice, so-so songs","I love her voice, just didn't care much for the song selection.",[],B00BK6HSC6,B00BK6HSC6,AHREL5POWIEXSALU6IUWBV74KO2Q,1423257724000,0,TRUE,2015
3,Three Stars,I don't remember,[],B00DPN49ZQ,B00DPN49ZQ,AEC6SYOZNNYOC2WSB47BBG2GS7QQ,1444972685000,0,TRUE,2015
3,Three Stars,"Not as awesome as I thought it was going to be, but it's good.",[],B00PG5HPD4,B00PG5HPD4,AGNUE2YPKOCWKZDBQZHVLUMOD5XQ,1424569948000,1,TRUE,2015
3,Three Stars,I wish there was less talking between songs and that it went just from song to song.,[],B001EJH4SW,B001EJH4SW,AGC4ZR7TDYSUTSZRU6WT6PSDKU2A,1448117387000,1,TRUE,2015
3,I was disappointed it wasn't same version as on tv,"I was disappointed it wasn't same version as on tv. This has adults singing instead of children , my daughter seems to still like it, but I find it kind of annoying, their voices aren't the best.",[],B00NER1758,B00NER1758,AFKKT2GXZV4UALI63IZVOBUHM56A,1430350562000,0,TRUE,2015
3,Three Stars,Purchased for a friend.,[],B00HUCP7EU,B00HUCP7EU,AFJ3KS7IUDYNZBAUBTJJGBY4G5KQ,1422837421000,0,TRUE,2015
3,Not one of her better concerts. I belive this is an audio recording ...,Not one of her better concerts.  I belive this is an audio recording of her US festival appearance,[],B00LGPY2HU,B00LGPY2HU,AGF3EBUM5QB5PS3244DMMMA6ZQ4Q,1445897508000,2,TRUE,2015
3,The Muffs rock!,"The Muffs are a great band, and the fact that these days not every record is great is beside the point. There’s still bound to be a couple of good songs on any Muffs record, even if they are no longer making records like Blonder And Blonder where every song was good. It’s a top-notch band, with a strong songwriter, and a good band supporting her. This particular record may not be that great, but this is still a band that is well worth seeing. The Muffs rock!",[],B00L47E5J0,B00L47E5J0,AG7NHUDBWGNSGWYYFQ5QDBOL2PUQ,1436748270000,0,TRUE,2015
3,Good Solid Hymn Music,"These are solid based hymns.  Appropriate speed for normal listening, but I use it for church accompaniment and it is a little slow for that.  Also, there are NOT 50 Hymns as the title implies- there are only 17 hymns.  Good for general use and a backup for emergencies at a church setting.",[],1593102178,1593102178,AEUG2GKBUL24JQ5MWDELNJGJDVQA,1432615979000,0,TRUE,2015
3,"Memphis was great, this is disappointing","I've been a buying supporter of his since day one. His last, Memphis was great, this is disappointing. I don't feel any enthusiasm from him in the grooves.<br /> I await the next one but for you I recommend Memphis for it is still available.",[],B00X4U4D2Y,B00X4U4D2Y,AHIC27OCM2MUNFNYTYRUCXFFRNFQ,1442060868000,0,TRUE,2015
3,Meh...,"Meh, this is just an okay comp. I bought it for the Mike doughty track, which wasn't that great. This has some good and mediocre artists on it, but regardless of who you like on the comp, who I actually like about half or more, it still isn't anything special. Average performances in front of average audiences.<br />I thought this was an &#34;in studio&#34; album because it is titled after KFOG, a radio station, and those kind of performances are usually very interesting to listen to - dynamic and personal. Make no mistake, they are regular live performances that the station must broadcast. ugh.",[],B0015DTUKW,B0015DTUKW,AEQOVE4KMUQDLXZJHIG3OFD4B7RQ,1426357530000,1,TRUE,2015
3,Three Stars,There are some great individual songs but there is no flow from one song to the next.,[],B003ZZSWE8,B003ZZSWE8,AGGJODO3V3DJJYERFXW2JIC33EOQ,1467258019000,0,TRUE,2016
3,Three Stars,It was not as good as I expected.  Plastic case arrived damaged,[],B0192I8IPE,B0192I8IPE,AFL2OGRM6RY63H7NZNDBMTNP6WCQ,1466633207000,0,TRUE,2016
3,Its OK. I prefer Dark Side of the Moon ...,Its OK.  I prefer Dark Side of the Moon and Pulse and many others that I have.,[],B018ZGLX1A,B018ZGLX1A,AHTGKQU525HOE3SB6KWVZZVKUDIQ,1479509377000,0,TRUE,2016
3,however the pink i ordered is more a purple than a bubblegum pink like the image led me to believe,"seems legit.  however the pink i ordered is more a purple than a bubblegum pink like the image led me to believe.  GF was ok with it, sadly she does not use it much.",[],B013KAXEQI,B013KAXEQI,AE2GS2TD5KFMRD3QS2M65N3YRM5Q,1478745897000,0,TRUE,2016
3,Three Stars,didn't realize it was a cassette instead of a CD,[],B0017SY8X4,B0017SY8X4,AEIFV6SCXPIAFQ6REUFEWNHLDLTQ,1471246041000,0,TRUE,2016
3,none,none,[],B009SZSLKO,B009SZSLKO,AE4BI6VZNMD4LBTGBVWN47NH7AFQ,1468644639000,0,TRUE,2016
3,Song of theYEAR-needs new side B,CD was fine but it took forever to get it and the second song by Mark Ronson was so filthy I have to shut it off. I mean how many times do you have to use mf in every other word in the song?,[],B00QJH5PNA,B00QJH5PNA,AETIUZ3MMKEN2LQM6AWWK3I4KC5A,1457055578000,0,TRUE,2016
3,Thought I would like it more but maybe later if I listen to it a few more times.,I saw these guys on a video and was impressed.  But the songs generally have the same tone or character voice.,[],B00MK1WLAY,B00MK1WLAY,AGSON4E4HPSREKWWQRUBJLVTDKBA,1459425185000,0,TRUE,2016
3,okay,It is not too exciting to listen to.,[],B000ZPGCEI,B000ZPGCEI,AHAHHH27BDWZYIMOPJDTMDKCAPGA,1454535530000,0,TRUE,2016
3,Three Stars,Good,[],B001JYINAA,B001JYINAA,AEFKVQUF7HNMFJ4JX563ZTQ5ZQ6A,1465270245000,0,TRUE,2016
3,Three Stars,OK,[],B000CRLDP2,B000CRLDP2,AEFKVQUF7HNMFJ4JX563ZTQ5ZQ6A,1456794572000,1,TRUE,2016
3,so/so,"kinda cool, but gets a little annoying after awhile.",[],B0007NKTRO,B0007NKTRO,AH2QTRPY7KRX6Y2QOP7ND3VNKWIQ,1475778126000,0,TRUE,2016
3,"Mediocre 5.1 sound quality, way lower than expected, Video is OK, but it is just a framed comix book ... dissappointed","I feel like purchasing this set for $38 I overpaid like $20. I purchased it mainly because of BR format expecting to have a good sound quality on the 5.1 re-mastered recording. Wrong decision - sound quality is mediocre, calling this set as Deluxe edition somebody must be kidding.<br />I have pretty good surround system, and just received top notch quality Mark Knopfler's Shangri-La re-mastered SACD, what a difference in sound quality of the multi channel audio record comparing to this BR!<br />I would not buy this item for $38, may be I would buy it for $18 after some thoughts. Goes on the shelf where I keep my archives.",[],B00FT0FND0,B00FT0FND0,AHHARFEFKLTNL5KC3LMIHBGERY3A,1478373973000,3,TRUE,2016
3,still good.,different than the vinyl version of the release... still good.,[],B00CWGYFCY,B00CWGYFCY,AEMUKXSYQGIDIAUTWLOLHMXR37PQ,1452439989000,0,TRUE,2016
3,Three Stars,Item was returned.,[],B006UVNWW6,B006UVNWW6,AE275H73CB5IA6FATQLJZBKQOQYA,1468600850000,0,TRUE,2016
3,Three Stars,It had 2 good songs &#34;Daddy&#34; and RocknRoll&#34;. It came with a poster and a picture.,[],B019A3PSWM,B019A3PSWM,AEWILIDAA64GHENEKSTBBPLB46OA,1454735239000,0,TRUE,2016
3,Instrumental music mostly,"This product has mostly the instrumental music from the movie. There is a bonus track;however, it is in the native language where the cd ships from.",[],B01GVZVLSC,B01GVZVLSC,AFVKNIU5WQEHZ3KAJOW3JW3LXKBA,1482118005000,0,TRUE,2016
3,Three Stars,okay,[],B00L3JUVO2,B00L3JUVO2,AHK4BQAIC4BXDZSGFYNNZXOFBA7A,1476215943000,0,TRUE,2016
3,"Good Sound, Poor Presentation!",While the sound quality is good the presentation format is very poor.  The audio files only take up a small fraction of each Blu-ray disk.  All of the audio files could have been put on a quarter or less of the total disks.  There is no index on the disks.  Because most people are going to play them on their Blu-ray player it would have been nice to include a video index to make a selection.,[],B00JSDAW9Y,B00JSDAW9Y,AF4UWXMMIEKFDC5UVFJ5ACWONCRQ,1457475940000,12,TRUE,2016
3,Not A New CD,CD plays fine.....but I thought this was supposed to be a new CD.  It was not.,[],B000006SK8,B000006SK8,AHPZTNE6LU6DXCJRI5JGKGND7UKA,1478527336000,0,TRUE,2016
3,"For me, less would have been more.","Had this LP when it (and the movie) first came out.  I loved it then, and when I heard a cut from it the other day, I found this special 2-CD album with the entire Picasso Summer souindtrack.  Well, though at $26 it's more than twice the price of single album CD, I though I'd give it a shot.  Now this is completely personal and my own opinion, because I think music is like cologne...you can't know what others will like...but for ME, this album is too much of a good thing.  First, I hadn't really realized that all of the cuts from Summer of 42 are basically the same music, just re-orchestrated for different scenes.  Not a bad thing...that was a GORGEOUS movie and the music was some of the most memorable of any soundtrack.  But listening to all of the cuts in a row gets a little repetitive.  As for the Picasso Summer soundtrack, it's all good, and the tracks I remember from the original CD are still stunning...I just think I would have enjoyed the single CD album as much if not more, and for a lot less money.",[],B00OGKWQIO,B00OGKWQIO,AEHKLZT5W4W7L3ETNUTGCYJ32Q7Q,1471565005000,1,TRUE,2016
3,Three Stars,not what I expected,[],B004YKB5TC,B004YKB5TC,AGULNOJI6U4V4FUK2EYV6CJ3H2EQ,1455906054000,1,TRUE,2016
3,Nice and average new age type tunes,"nice stuff, typical mellow new age stuff and melodies. middle of the road. good purchase if that is your taste.",[],B0007UBXY0,B0007UBXY0,AEKFGH2WCGKAPNLWPHTNUWS3OVBA,1476993667000,0,TRUE,2016
3,Three Stars,Not a GS fan but CD is with worth listening to. Only CD of hers that I have purchased.,[],B01D5DP1PM,B01D5DP1PM,AEQIHL4IFT2CJHYXZV6RNZRSAN7Q,1463961747000,0,TRUE,2016
3,Three Stars,it is a gift.,[],B00UEPRONM,B00UEPRONM,AFAXXXKKNTPW5QQDM47VQRYWU7WQ,1467338012000,0,TRUE,2016
3,Three Stars,Excellent,[],B00AC7VN2U,B00AC7VN2U,AE2QFF3KHESZY3K3VOYU7Y7IGWZQ,1455329374000,0,TRUE,2016
3,Nice selections,Sound quality leaves something to be desired.  I love what they sing.,[],B0018QUZF0,B0018QUZF0,AG52VVSL7VRQXGQSXVQPKOWZFJDA,1453334193000,0,TRUE,2016
3,Double album with two versions of each song.,"Interesting for the songs he does in both a stripped down and a more full accompanied sound. I would have liked to hear both versions of his magnificent song &#34;No Choice&#34;, which has also been covered by Edwin McCain on one of his albums.",[],B0038FDQQY,B0038FDQQY,AH4GLYGMIRSMYFMWRHHP6TKFZKHQ,1457663765000,0,TRUE,2016
3,Praising the Lord!,Thank you,[],B000EGCIXW,B000EGCIXW,AHIJCIMZ4HUNCZLSXMT3Y6D2OBBQ,1473179535000,0,TRUE,2016
3,Disappointed,Disappointed,[],B0008JFMRE,B0008JFMRE,AEW75MKCSVMJR235O3565FMSCT2Q,1463581775000,0,TRUE,2016
3,Three Stars,Brings back memories from a decade ago. About 20% of the songs between the 4 CDs are the same.,[],7899603064,7899603064,AFMGJFJMXAAF3QXQDRTT5OPRIPFQ,1475755553000,0,TRUE,2016
3,"Pretty, but just OK","The title is better than the music! I must have listened to a different album of Troxell's. Pretty, but just OK",[],B018TFK13I,B018TFK13I,AF2OWPGPTWKNA32YQ7ANJWJSFFOA,1477402285000,1,TRUE,2016
3,Three Stars,Great,[],B00A44I5M2,B00A44I5M2,AG4NRQASJM4IP62PWJK32TG342YQ,1478317662000,0,TRUE,2016
